frame,source_frame,time,filename,detection_id,x1,y1,x2,y2,center_x,center_y,foot_x,foot_y,confidence,team_hint,orig_player_id,player_id,track_distance,x_pitch,y_pitch,team
173,174,86.5,frame_000174.jpg,11,949.04,748.63,963.46,778.56,956.25,763.59,956.25,778.56,1.0,B,33,2,36.86,52.295,49.02,B
173,174,86.5,frame_000174.jpg,12,951.5,778.49,968.5,824.63,960.0,801.56,960.0,824.63,1.0,B,35,2,3.86,52.5,51.921,B
173,174,86.5,frame_000174.jpg,13,1001.95,801.04,1023.05,844.28,1012.5,822.66,1012.5,844.28,1.0,B,50,55,1.32,55.371,53.158,B
173,174,86.5,frame_000174.jpg,14,1154.0,710.99,1171.0,757.13,1162.5,734.06,1162.5,757.13,1.0,B,42,2,7.78,63.574,47.671,B
173,174,86.5,frame_000174.jpg,15,1290.29,714.02,1304.71,745.66,1297.5,729.84,1297.5,745.66,1.0,B,39,2,30.43,70.957,46.949,B
173,174,86.5,frame_000174.jpg,16,1309.45,777.44,1330.55,817.25,1320.0,797.34,1320.0,817.25,1.0,B,41,6,22.67,72.188,51.456,B
174,175,87.0,frame_000175.jpg,0,451.52,723.32,467.23,753.24,459.38,738.28,459.38,753.24,1.0,B,2,2,28.43,25.122,47.426,B
174,175,87.0,frame_000175.jpg,1,653.2,755.95,674.3,796.55,663.75,776.25,663.75,796.55,1.0,B,49,2,15.17,36.299,50.153,B
174,175,87.0,frame_000175.jpg,2,708.05,708.49,724.45,742.76,716.25,725.62,716.25,742.76,1.0,B,48,24,26.28,39.17,46.766,B
174,175,87.0,frame_000175.jpg,3,777.54,702.22,789.96,732.15,783.75,717.19,783.75,732.15,1.0,B,37,2,12.02,42.861,46.098,B
174,175,87.0,frame_000175.jpg,4,904.04,700.05,918.46,734.33,911.25,717.19,911.25,734.33,1.0,B,47,76,11.46,49.834,46.236,B
174,175,87.0,frame_000175.jpg,5,946.29,700.51,958.71,733.86,952.5,717.19,952.5,733.86,1.0,B,44,2,8.45,52.09,46.206,B
174,175,87.0,frame_000175.jpg,6,968.79,702.22,981.21,732.15,975.0,717.19,975.0,732.15,1.0,B,34,2,7.5,53.32,46.098,B
174,175,87.0,frame_000175.jpg,7,1005.29,704.27,1019.71,738.54,1012.5,721.41,1012.5,738.54,1.0,B,38,2,7.81,55.371,46.501,B
174,175,87.0,frame_000175.jpg,8,949.04,744.41,963.46,774.34,956.25,759.38,956.25,774.34,1.0,B,33,2,4.22,52.295,48.755,B
174,175,87.0,frame_000175.jpg,9,949.04,751.33,963.46,784.29,956.25,767.81,956.25,784.29,1.0,B,35,2,40.51,52.295,49.381,B
174,175,87.0,frame_000175.jpg,10,951.5,783.63,968.5,827.93,960.0,805.78,960.0,827.93,1.0,B,50,55,54.99,52.5,52.129,B
174,175,87.0,frame_000175.jpg,11,1001.95,804.73,1023.05,849.02,1012.5,826.88,1012.5,849.02,1.0,B,46,2,112.9,55.371,53.457,B
174,175,87.0,frame_000175.jpg,12,691.35,815.8,711.15,863.26,701.25,839.53,701.25,863.26,1.0,B,27,2,7.5,38.35,54.353,B
174,175,87.0,frame_000175.jpg,13,1161.5,710.99,1178.5,757.13,1170.0,734.06,1170.0,757.13,1.0,B,42,2,7.5,63.984,47.671,B
174,175,87.0,frame_000175.jpg,14,1327.79,717.39,1342.21,750.74,1335.0,734.06,1335.0,750.74,1.0,B,39,2,37.84,73.008,47.269,B
174,175,87.0,frame_000175.jpg,15,1324.45,781.26,1345.55,821.87,1335.0,801.56,1335.0,821.87,1.0,B,41,6,15.7,73.008,51.747,B
174,175,87.0,frame_000175.jpg,16,1162.79,735.97,1177.21,765.9,1170.0,750.94,1170.0,765.9,1.0,B,43,2,39.11,63.984,48.223,B
174,175,87.0,frame_000175.jpg,17,1005.29,704.27,1019.71,738.54,1012.5,721.41,1012.5,738.54,1.0,B,51,2,15.16,55.371,46.501,B
174,175,87.0,frame_000175.jpg,18,657.6,755.95,677.4,796.55,667.5,776.25,667.5,796.55,1.0,B,36,2,37.37,36.504,50.153,B
174,175,87.0,frame_000175.jpg,19,645.29,726.15,659.71,758.85,652.5,742.5,652.5,758.85,1.0,B,30,2,112.28,35.684,47.779,B
176,177,88.0,frame_000177.jpg,0,411.33,721.6,428.67,754.96,420.0,738.28,420.0,754.96,1.0,B,2,2,39.42,22.969,47.535,B
176,177,88.0,frame_000177.jpg,1,618.16,726.88,634.34,758.12,626.25,742.5,626.25,758.12,1.0,B,30,2,26.26,34.248,47.733,B
176,177,88.0,frame_000177.jpg,2,630.7,761.35,651.8,799.58,641.25,780.47,641.25,799.58,1.0,B,49,2,22.7,35.068,50.344,B
176,177,88.0,frame_000177.jpg,3,684.84,710.66,702.66,740.59,693.75,725.62,693.75,740.59,1.0,B,48,24,22.6,37.939,46.63,B
176,177,88.0,frame_000177.jpg,4,762.54,702.69,774.96,731.69,768.75,717.19,768.75,731.69,1.0,B,37,2,15.01,42.041,46.069,B
176,177,88.0,frame_000177.jpg,5,881.54,685.81,895.96,714.81,888.75,700.31,888.75,714.81,1.0,B,47,76,29.79,48.604,45.007,B
176,177,88.0,frame_000177.jpg,6,916.29,706.44,928.71,736.37,922.5,721.41,922.5,736.37,1.0,B,45,2,15.58,50.449,46.364,B
176,177,88.0,frame_000177.jpg,7,942.54,702.22,954.96,732.15,948.75,717.19,948.75,732.15,1.0,B,44,2,4.12,51.885,46.098,B
176,177,88.0,frame_000177.jpg,8,961.73,706.44,973.27,736.37,967.5,721.41,967.5,736.37,1.0,B,40,2,4.22,52.91,46.364,B
176,177,88.0,frame_000177.jpg,9,998.44,700.71,1011.56,733.67,1005.0,717.19,1005.0,733.67,1.0,B,38,2,8.94,54.961,46.194,B
176,177,88.0,frame_000177.jpg,10,1005.29,704.93,1019.71,737.89,1012.5,721.41,1012.5,737.89,1.0,B,51,2,0.65,55.371,46.46,B
176,177,88.0,frame_000177.jpg,11,949.04,744.41,963.46,774.34,956.25,759.38,956.25,774.34,1.0,B,33,2,0.0,52.295,48.755,B
176,177,88.0,frame_000177.jpg,12,952.79,750.67,967.21,784.95,960.0,767.81,960.0,784.95,1.0,B,35,2,3.81,52.5,49.423,B
176,177,88.0,frame_000177.jpg,13,950.86,785.21,969.14,834.79,960.0,810.0,960.0,834.79,1.0,B,50,55,6.86,52.5,52.561,B
176,177,88.0,frame_000177.jpg,14,1009.45,812.24,1030.55,858.38,1020.0,835.31,1020.0,858.38,1.0,B,46,2,11.99,55.781,54.046,B
176,177,88.0,frame_000177.jpg,15,1170.29,745.93,1184.71,772.82,1177.5,759.38,1177.5,772.82,1.0,B,43,2,10.2,64.395,48.659,B
176,177,88.0,frame_000177.jpg,16,1185.29,711.12,1199.71,740.13,1192.5,725.62,1192.5,740.13,1.0,B,42,2,28.2,65.215,46.601,B
176,177,88.0,frame_000177.jpg,17,1393.59,719.3,1411.41,748.83,1402.5,734.06,1402.5,748.83,1.0,B,39,2,67.53,76.699,47.149,B
176,177,88.0,frame_000177.jpg,18,1354.45,781.52,1375.55,821.6,1365.0,801.56,1365.0,821.6,1.0,B,41,6,30.0,74.648,51.73,B
176,177,88.0,frame_000177.jpg,19,680.86,821.6,699.14,874.34,690.0,847.97,690.0,874.34,1.0,B,27,2,15.79,37.734,55.051,B
176,177,88.0,frame_000177.jpg,20,1013.79,700.71,1026.21,733.67,1020.0,717.19,1020.0,733.67,1.0,B,34,2,45.03,55.781,46.194,B
176,177,88.0,frame_000177.jpg,21,998.79,700.71,1011.21,733.67,1005.0,717.19,1005.0,733.67,1.0,B,52,2,,54.961,46.194,B
179,180,89.5,frame_000180.jpg,0,680.86,819.49,699.14,876.45,690.0,847.97,690.0,876.45,1.0,B,27,2,2.11,37.734,55.184,B
179,180,89.5,frame_000180.jpg,1,947.81,817.65,964.69,861.42,956.25,839.53,956.25,861.42,1.0,B,50,55,26.89,52.295,54.238,B
179,180,89.5,frame_000180.jpg,2,1018.36,820.02,1036.64,867.48,1027.5,843.75,1027.5,867.48,1.0,B,46,2,11.79,56.191,54.619,B
179,180,89.5,frame_000180.jpg,3,1399.45,784.16,1420.55,827.4,1410.0,805.78,1410.0,827.4,1.0,B,41,6,45.37,77.109,52.096,B
179,180,89.5,frame_000180.jpg,4,1215.29,708.49,1229.71,742.76,1222.5,725.62,1222.5,742.76,1.0,B,42,2,30.12,66.855,46.766,B
179,180,89.5,frame_000180.jpg,5,1191.09,745.53,1208.91,781.66,1200.0,763.59,1200.0,781.66,1.0,B,43,2,24.17,65.625,49.216,B
179,180,89.5,frame_000180.jpg,6,1020.62,703.34,1034.38,739.47,1027.5,721.41,1027.5,739.47,1.0,B,34,2,9.48,56.191,46.559,B
179,180,89.5,frame_000180.jpg,7,975.29,711.78,989.71,747.91,982.5,729.84,982.5,747.91,1.0,B,40,2,18.93,53.73,47.091,B
179,180,89.5,frame_000180.jpg,8,942.54,700.51,954.96,733.86,948.75,717.19,948.75,733.86,1.0,B,44,2,1.71,51.885,46.206,B
179,180,89.5,frame_000180.jpg,9,900.29,700.51,914.71,733.86,907.5,717.19,907.5,733.86,1.0,B,45,2,15.21,49.629,46.206,B
179,180,89.5,frame_000180.jpg,10,852.54,685.35,864.96,715.28,858.75,700.31,858.75,715.28,1.0,B,47,76,30.0,46.963,45.036,B
179,180,89.5,frame_000180.jpg,11,743.79,702.22,756.21,732.15,750.0,717.19,750.0,732.15,1.0,B,37,2,18.76,41.016,46.098,B
179,180,89.5,frame_000180.jpg,12,657.54,709.8,669.96,741.45,663.75,725.62,663.75,741.45,1.0,B,48,24,30.01,36.299,46.684,B
179,180,89.5,frame_000180.jpg,13,594.84,757.27,612.66,795.23,603.75,776.25,603.75,795.23,1.0,B,49,2,37.75,33.018,50.07,B
179,180,89.5,frame_000180.jpg,14,585.29,730.37,599.71,763.07,592.5,746.72,592.5,763.07,1.0,B,30,2,34.11,32.402,48.045,B
179,180,89.5,frame_000180.jpg,15,392.81,719.1,405.94,749.03,399.38,734.06,399.38,749.03,1.0,B,2,2,21.46,21.841,47.161,B
179,180,89.5,frame_000180.jpg,16,1021.29,700.05,1033.71,734.33,1027.5,717.19,1027.5,734.33,1.0,B,51,2,15.42,56.191,46.236,B
179,180,89.5,frame_000180.jpg,17,1462.79,721.6,1477.21,754.96,1470.0,738.28,1470.0,754.96,1.0,B,39,2,67.78,80.391,47.535,B
180,181,90.0,frame_000181.jpg,0,679.45,819.49,700.55,876.45,690.0,847.97,690.0,876.45,1.0,B,27,2,0.0,37.734,55.184,B
180,181,90.0,frame_000181.jpg,1,943.42,822.52,961.58,873.41,952.5,847.97,952.5,873.41,1.0,B,50,55,12.56,52.09,54.992,B
180,181,90.0,frame_000181.jpg,2,1019.0,822.52,1036.0,873.41,1027.5,847.97,1027.5,873.41,1.0,B,46,2,5.93,56.191,54.992,B
180,181,90.0,frame_000181.jpg,3,1408.59,784.42,1426.41,827.14,1417.5,805.78,1417.5,827.14,1.0,B,41,6,7.5,77.52,52.079,B
180,181,90.0,frame_000181.jpg,4,1231.29,710.66,1243.71,740.59,1237.5,725.62,1237.5,740.59,1.0,B,42,2,15.16,67.676,46.63,B
180,181,90.0,frame_000181.jpg,5,1191.09,749.75,1208.91,785.87,1200.0,767.81,1200.0,785.87,1.0,B,43,2,4.21,65.625,49.481,B
180,181,90.0,frame_000181.jpg,6,1028.79,706.44,1041.21,736.37,1035.0,721.41,1035.0,736.37,1.0,B,51,2,7.77,56.602,46.364,B
180,181,90.0,frame_000181.jpg,7,998.79,700.51,1011.21,733.86,1005.0,717.19,1005.0,733.86,1.0,B,38,2,0.19,54.961,46.206,B
180,181,90.0,frame_000181.jpg,8,976.29,706.44,988.71,736.37,982.5,721.41,982.5,736.37,1.0,B,40,2,11.54,53.73,46.364,B
180,181,90.0,frame_000181.jpg,9,935.04,702.22,947.46,732.15,941.25,717.19,941.25,732.15,1.0,B,44,2,7.69,51.475,46.098,B
180,181,90.0,frame_000181.jpg,10,886.29,706.44,898.71,736.37,892.5,721.41,892.5,736.37,1.0,B,45,2,15.21,48.809,46.364,B
180,181,90.0,frame_000181.jpg,11,837.54,685.81,849.96,714.81,843.75,700.31,843.75,714.81,1.0,B,47,76,15.01,46.143,45.007,B
180,181,90.0,frame_000181.jpg,12,736.29,702.22,748.71,732.15,742.5,717.19,742.5,732.15,1.0,B,37,2,7.5,40.605,46.098,B
180,181,90.0,frame_000181.jpg,13,650.04,713.5,662.46,746.19,656.25,729.84,656.25,746.19,1.0,B,48,24,8.87,35.889,46.982,B
180,181,90.0,frame_000181.jpg,14,591.8,755.82,608.2,796.68,600.0,776.25,600.0,796.68,1.0,B,49,2,4.02,32.812,50.161,B
180,181,90.0,frame_000181.jpg,15,567.54,731.76,579.96,761.68,573.75,746.72,573.75,761.68,1.0,B,30,2,18.8,31.377,47.958,B
180,181,90.0,frame_000181.jpg,16,387.19,723.32,400.31,753.24,393.75,738.28,393.75,753.24,1.0,B,2,2,7.03,21.533,47.426,B
180,181,90.0,frame_000181.jpg,17,1471.29,727.54,1483.71,757.46,1477.5,742.5,1477.5,757.46,1.0,B,39,2,7.91,80.801,47.692,B
181,182,90.5,frame_000182.jpg,0,679.45,817.12,700.55,870.38,690.0,843.75,690.0,870.38,1.0,B,27,2,6.07,37.734,54.802,B
181,182,90.5,frame_000182.jpg,1,943.42,826.61,961.58,877.76,952.5,852.19,952.5,877.76,1.0,B,50,55,4.35,52.09,55.266,B
181,182,90.5,frame_000182.jpg,2,1024.45,824.11,1045.55,871.83,1035.0,847.97,1035.0,871.83,1.0,B,46,2,7.66,56.602,54.893,B
181,182,90.5,frame_000182.jpg,3,973.36,764.38,991.64,804.99,982.5,784.69,982.5,804.99,1.0,B,35,2,30.13,53.73,50.685,B
181,182,90.5,frame_000182.jpg,4,943.36,753.18,961.64,799.32,952.5,776.25,952.5,799.32,1.0,B,33,2,25.26,52.09,50.328,B
181,182,90.5,frame_000182.jpg,5,875.04,700.05,887.46,734.33,881.25,717.19,881.25,734.33,1.0,B,45,2,11.43,48.193,46.236,B
181,182,90.5,frame_000182.jpg,6,826.29,684.49,838.71,716.13,832.5,700.31,832.5,716.13,1.0,B,47,76,11.33,45.527,45.09,B
181,182,90.5,frame_000182.jpg,7,732.54,698.01,744.96,727.93,738.75,712.97,738.75,727.93,1.0,B,37,2,5.65,40.4,45.833,B
181,182,90.5,frame_000182.jpg,8,641.54,708.49,655.96,742.76,648.75,725.62,648.75,742.76,1.0,B,48,24,8.25,35.479,46.766,B
181,182,90.5,frame_000182.jpg,9,584.3,757.0,600.7,795.5,592.5,776.25,592.5,795.5,1.0,B,49,2,7.59,32.402,50.087,B
181,182,90.5,frame_000182.jpg,10,555.29,733.8,569.71,768.08,562.5,750.94,562.5,768.08,1.0,B,30,2,12.94,30.762,48.361,B
181,182,90.5,frame_000182.jpg,11,383.32,723.32,396.68,753.24,390.0,738.28,390.0,753.24,1.0,B,2,2,3.75,21.328,47.426,B
181,182,90.5,frame_000182.jpg,12,732.98,702.22,744.52,732.15,738.75,717.19,738.75,732.15,1.0,B,36,2,96.04,40.4,46.098,B
181,182,90.5,frame_000182.jpg,13,967.79,700.05,982.21,734.33,975.0,717.19,975.0,734.33,1.0,B,40,2,7.77,53.32,46.236,B
181,182,90.5,frame_000182.jpg,14,1006.29,700.05,1018.71,734.33,1012.5,717.19,1012.5,734.33,1.0,B,38,2,7.51,55.371,46.236,B
181,182,90.5,frame_000182.jpg,15,1036.29,706.44,1048.71,736.37,1042.5,721.41,1042.5,736.37,1.0,B,51,2,7.5,57.012,46.364,B
181,182,90.5,frame_000182.jpg,16,1238.79,710.66,1251.21,740.59,1245.0,725.62,1245.0,740.59,1.0,B,42,2,7.5,68.086,46.63,B
181,182,90.5,frame_000182.jpg,17,1199.3,751.73,1215.7,792.33,1207.5,772.03,1207.5,792.33,1.0,B,43,2,9.9,66.035,49.887,B
181,182,90.5,frame_000182.jpg,18,1416.68,781.66,1433.32,821.47,1425.0,801.56,1425.0,821.47,1.0,B,41,6,9.4,77.93,51.722,B
181,182,90.5,frame_000182.jpg,19,1470.29,721.6,1484.71,754.96,1477.5,738.28,1477.5,754.96,1.0,B,39,2,2.5,80.801,47.535,B
181,182,90.5,frame_000182.jpg,20,1024.45,824.24,1045.55,871.7,1035.0,847.97,1035.0,871.7,1.0,B,34,2,132.44,56.602,54.885,B
181,182,90.5,frame_000182.jpg,21,1238.79,710.66,1251.21,740.59,1245.0,725.62,1245.0,740.59,1.0,B,53,2,,68.086,46.63,B
182,183,91.0,frame_000183.jpg,0,686.95,814.22,708.05,864.84,697.5,839.53,697.5,864.84,1.0,B,27,2,9.32,38.145,54.453,B
182,183,91.0,frame_000183.jpg,1,939.67,836.89,957.83,884.36,948.75,860.62,948.75,884.36,1.0,B,50,55,7.59,51.885,55.682,B
182,183,91.0,frame_000183.jpg,2,1031.95,826.74,1053.05,877.63,1042.5,852.19,1042.5,877.63,1.0,B,46,2,9.48,57.012,55.258,B
182,183,91.0,frame_000183.jpg,3,1198.59,756.08,1216.41,796.42,1207.5,776.25,1207.5,796.42,1.0,B,43,2,4.09,66.035,50.145,B
182,183,91.0,frame_000183.jpg,4,1423.59,781.26,1441.41,821.87,1432.5,801.56,1432.5,821.87,1.0,B,41,6,7.51,78.34,51.747,B
182,183,91.0,frame_000183.jpg,5,1470.29,727.73,1484.71,757.27,1477.5,742.5,1477.5,757.27,1.0,B,39,2,2.31,80.801,47.68,B
182,183,91.0,frame_000183.jpg,6,1246.29,709.8,1258.71,741.45,1252.5,725.62,1252.5,741.45,1.0,B,42,2,7.55,68.496,46.684,B
182,183,91.0,frame_000183.jpg,7,1035.29,704.27,1049.71,738.54,1042.5,721.41,1042.5,738.54,1.0,B,51,2,2.17,57.012,46.501,B
182,183,91.0,frame_000183.jpg,8,1013.79,700.05,1026.21,734.33,1020.0,717.19,1020.0,734.33,1.0,B,38,2,7.5,55.781,46.236,B
182,183,91.0,frame_000183.jpg,9,960.29,702.95,974.71,739.86,967.5,721.41,967.5,739.86,1.0,B,40,2,9.32,52.91,46.584,B
182,183,91.0,frame_000183.jpg,10,931.29,700.51,943.71,733.86,937.5,717.19,937.5,733.86,1.0,B,44,2,4.12,51.27,46.206,B
182,183,91.0,frame_000183.jpg,11,863.79,702.22,876.21,732.15,870.0,717.19,870.0,732.15,1.0,B,45,2,11.46,47.578,46.098,B
182,183,91.0,frame_000183.jpg,12,807.54,685.35,819.96,715.28,813.75,700.31,813.75,715.28,1.0,B,47,76,18.77,44.502,45.036,B
182,183,91.0,frame_000183.jpg,13,728.79,702.22,741.21,732.15,735.0,717.19,735.0,732.15,1.0,B,36,2,3.75,40.195,46.098,B
182,183,91.0,frame_000183.jpg,14,634.69,708.49,647.81,742.76,641.25,725.62,641.25,742.76,1.0,B,48,24,7.5,35.068,46.766,B
182,183,91.0,frame_000183.jpg,15,551.54,734.59,565.96,767.29,558.75,750.94,558.75,767.29,1.0,B,30,2,3.83,30.557,48.311,B
182,183,91.0,frame_000183.jpg,16,572.34,756.87,590.16,795.63,581.25,776.25,581.25,795.63,1.0,B,49,2,11.25,31.787,50.095,B
182,183,91.0,frame_000183.jpg,17,385.66,723.32,398.09,753.24,391.88,738.28,391.88,753.24,1.0,B,2,2,1.88,21.431,47.426,B
183,184,91.5,frame_000184.jpg,0,686.95,809.87,708.05,860.76,697.5,835.31,697.5,860.76,1.0,B,27,2,4.08,38.145,54.196,B
183,184,91.5,frame_000184.jpg,1,938.85,843.62,958.65,894.51,948.75,869.06,948.75,894.51,1.0,B,50,55,10.15,51.885,56.321,B
183,184,91.5,frame_000184.jpg,2,1032.6,830.96,1052.4,881.85,1042.5,856.41,1042.5,881.85,1.0,B,46,2,4.22,57.012,55.524,B
183,184,91.5,frame_000184.jpg,3,1205.86,760.17,1224.14,800.77,1215.0,780.47,1215.0,800.77,1.0,B,43,2,8.67,66.445,50.419,B
183,184,91.5,frame_000184.jpg,4,1260.29,708.49,1274.71,742.76,1267.5,725.62,1267.5,742.76,1.0,B,42,2,15.06,69.316,46.766,B
183,184,91.5,frame_000184.jpg,5,1042.79,704.27,1057.21,738.54,1050.0,721.41,1050.0,738.54,1.0,B,51,2,7.5,57.422,46.501,B
183,184,91.5,frame_000184.jpg,6,1020.62,700.05,1034.38,734.33,1027.5,717.19,1027.5,734.33,1.0,B,38,2,7.5,56.191,46.236,B
183,184,91.5,frame_000184.jpg,7,952.79,702.95,967.21,739.86,960.0,721.41,960.0,739.86,1.0,B,40,2,7.5,52.5,46.584,B
183,184,91.5,frame_000184.jpg,8,852.54,702.22,864.96,732.15,858.75,717.19,858.75,732.15,1.0,B,45,2,11.25,46.963,46.098,B
183,184,91.5,frame_000184.jpg,9,796.29,685.55,808.71,715.08,802.5,700.31,802.5,715.08,1.0,B,47,76,11.25,43.887,45.024,B
183,184,91.5,frame_000184.jpg,10,725.04,702.22,737.46,732.15,731.25,717.19,731.25,732.15,1.0,B,36,2,3.75,39.99,46.098,B
183,184,91.5,frame_000184.jpg,11,634.04,708.49,648.46,742.76,641.25,725.62,641.25,742.76,1.0,B,48,24,0.0,35.068,46.766,B
183,184,91.5,frame_000184.jpg,12,546.91,734.59,563.09,767.29,555.0,750.94,555.0,767.29,1.0,B,30,2,3.75,30.352,48.311,B
183,184,91.5,frame_000184.jpg,13,570.29,757.79,584.71,794.71,577.5,776.25,577.5,794.71,1.0,B,49,2,3.86,31.582,50.037,B
183,184,91.5,frame_000184.jpg,14,385.66,723.32,398.09,753.24,391.88,738.28,391.88,753.24,1.0,B,2,2,0.0,21.431,47.426,B
183,184,91.5,frame_000184.jpg,15,1470.29,727.54,1484.71,757.46,1477.5,742.5,1477.5,757.46,1.0,B,39,2,0.19,80.801,47.692,B
183,184,91.5,frame_000184.jpg,16,1437.19,783.11,1457.81,820.02,1447.5,801.56,1447.5,820.02,1.0,B,41,6,15.11,79.16,51.631,B
183,184,91.5,frame_000184.jpg,17,1035.29,704.93,1049.71,737.89,1042.5,721.41,1042.5,737.89,1.0,B,52,2,37.74,57.012,46.46,B
183,184,91.5,frame_000184.jpg,18,952.79,751.14,967.21,784.49,960.0,767.81,960.0,784.49,1.0,B,33,2,16.62,52.5,49.394,B
185,186,92.5,frame_000186.jpg,0,937.62,860.49,959.88,911.38,948.75,885.94,948.75,911.38,1.0,B,50,55,16.87,51.885,57.383,B
185,186,92.5,frame_000186.jpg,1,1046.95,836.37,1068.05,884.88,1057.5,860.62,1057.5,884.88,1.0,B,46,2,15.3,57.832,55.715,B
185,186,92.5,frame_000186.jpg,2,694.45,807.23,715.55,854.96,705.0,831.09,705.0,854.96,1.0,B,27,2,9.48,38.555,53.831,B
185,186,92.5,frame_000186.jpg,3,552.6,747.11,572.4,796.95,562.5,772.03,562.5,796.95,1.0,B,49,2,15.17,30.762,50.178,B
185,186,92.5,frame_000186.jpg,4,557.58,735.25,574.92,775.06,566.25,755.16,566.25,775.06,1.0,B,30,2,13.67,30.967,48.8,B
185,186,92.5,frame_000186.jpg,5,630.29,708.49,644.71,742.76,637.5,725.62,637.5,742.76,1.0,B,48,24,3.75,34.863,46.766,B
185,186,92.5,frame_000186.jpg,6,728.79,698.01,741.21,727.93,735.0,712.97,735.0,727.93,1.0,B,37,2,3.75,40.195,45.833,B
185,186,92.5,frame_000186.jpg,7,773.79,681.13,786.21,711.06,780.0,696.09,780.0,711.06,1.0,B,47,76,22.86,42.656,44.77,B
185,186,92.5,frame_000186.jpg,8,841.29,698.01,853.71,727.93,847.5,712.97,847.5,727.93,1.0,B,45,2,12.02,46.348,45.833,B
185,186,92.5,frame_000186.jpg,9,938.76,698.73,951.24,735.64,945.0,717.19,945.0,735.64,1.0,B,44,2,7.71,51.68,46.318,B
185,186,92.5,frame_000186.jpg,10,943.36,698.73,954.14,735.64,948.75,717.19,948.75,735.64,1.0,B,40,2,12.02,51.885,46.318,B
185,186,92.5,frame_000186.jpg,11,1013.79,702.22,1026.21,732.15,1020.0,717.19,1020.0,732.15,1.0,B,38,2,7.81,55.781,46.098,B
185,186,92.5,frame_000186.jpg,12,1065.29,700.05,1079.71,734.33,1072.5,717.19,1072.5,734.33,1.0,B,51,2,22.89,58.652,46.236,B
185,186,92.5,frame_000186.jpg,13,945.29,752.85,959.71,782.78,952.5,767.81,952.5,782.78,1.0,B,33,2,7.69,52.09,49.286,B
185,186,92.5,frame_000186.jpg,14,1214.3,770.45,1230.7,807.36,1222.5,788.91,1222.5,807.36,1.0,B,43,2,9.98,66.855,50.834,B
185,186,92.5,frame_000186.jpg,15,1276.29,708.95,1288.71,742.3,1282.5,725.62,1282.5,742.3,1.0,B,42,2,15.01,70.137,46.737,B
185,186,92.5,frame_000186.jpg,16,1470.29,727.54,1484.71,757.46,1477.5,742.5,1477.5,757.46,1.0,B,39,2,0.0,80.801,47.692,B
185,186,92.5,frame_000186.jpg,17,1461.68,778.89,1478.32,815.8,1470.0,797.34,1470.0,815.8,1.0,B,41,6,22.89,80.391,51.365,B
185,186,92.5,frame_000186.jpg,18,1066.29,710.66,1078.71,740.59,1072.5,725.62,1072.5,740.59,1.0,B,52,2,30.12,58.652,46.63,B
186,187,93.0,frame_000187.jpg,0,941.37,867.74,963.63,921.01,952.5,894.38,952.5,921.01,1.0,B,50,55,10.33,52.09,57.99,B
186,187,93.0,frame_000187.jpg,1,1046.95,835.18,1068.05,886.07,1057.5,860.62,1057.5,886.07,1.0,B,46,2,1.19,57.832,55.79,B
186,187,93.0,frame_000187.jpg,2,1220.86,767.68,1239.14,810.13,1230.0,788.91,1230.0,810.13,1.0,B,43,2,8.0,67.266,51.008,B
186,187,93.0,frame_000187.jpg,3,1466.95,777.44,1488.05,817.25,1477.5,797.34,1477.5,817.25,1.0,B,41,6,7.64,80.801,51.456,B
186,187,93.0,frame_000187.jpg,4,1470.29,727.73,1484.71,757.27,1477.5,742.5,1477.5,757.27,1.0,B,39,2,0.19,80.801,47.68,B
186,187,93.0,frame_000187.jpg,5,1282.79,708.49,1297.21,742.76,1290.0,725.62,1290.0,742.76,1.0,B,42,2,7.51,70.547,46.766,B
186,187,93.0,frame_000187.jpg,6,1071.09,699.26,1088.91,735.12,1080.0,717.19,1080.0,735.12,1.0,B,51,2,7.54,59.062,46.285,B
186,187,93.0,frame_000187.jpg,7,1013.79,701.7,1026.21,732.68,1020.0,717.19,1020.0,732.68,1.0,B,38,2,0.53,55.781,46.132,B
186,187,93.0,frame_000187.jpg,8,936.68,695.83,953.32,738.54,945.0,717.19,945.0,738.54,1.0,B,44,2,2.9,51.68,46.501,B
186,187,93.0,frame_000187.jpg,9,932.93,695.83,949.57,738.54,941.25,717.19,941.25,738.54,1.0,B,40,2,8.04,51.475,46.501,B
186,187,93.0,frame_000187.jpg,10,833.79,702.22,846.21,732.15,840.0,717.19,840.0,732.15,1.0,B,45,2,8.61,45.938,46.098,B
186,187,93.0,frame_000187.jpg,11,766.29,682.12,778.71,710.07,772.5,696.09,772.5,710.07,1.0,B,47,76,7.57,42.246,44.708,B
186,187,93.0,frame_000187.jpg,12,728.79,698.01,741.21,727.93,735.0,712.97,735.0,727.93,1.0,B,37,2,0.0,40.195,45.833,B
186,187,93.0,frame_000187.jpg,13,622.79,713.17,637.21,746.52,630.0,729.84,630.0,746.52,1.0,B,48,24,8.39,34.453,47.003,B
186,187,93.0,frame_000187.jpg,14,554.18,737.23,570.82,773.09,562.5,755.16,562.5,773.09,1.0,B,30,2,4.24,30.762,48.676,B
186,187,93.0,frame_000187.jpg,15,554.3,766.63,570.7,802.75,562.5,784.69,562.5,802.75,1.0,B,49,2,5.8,30.762,50.544,B
186,187,93.0,frame_000187.jpg,16,690.7,803.14,711.8,850.61,701.25,826.88,701.25,850.61,1.0,B,27,2,5.74,38.35,53.557,B
