frame,source_frame,time,filename,detection_id,x1,y1,x2,y2,center_x,center_y,foot_x,foot_y,confidence,team_hint,player_id,track_distance,x_pitch,y_pitch,in_pitch,team,team_g1g2
371,372,185.5,frame_000372.jpg,17,566.54,793.92,580.96,834.52,573.75,814.22,573.75,834.52,1.0,B,187,68.2,29.021,60.452,1,B,?
371,372,185.5,frame_000372.jpg,18,541.29,735.97,553.71,765.9,547.5,750.94,547.5,765.9,1.0,B,183,96.45,23.229,43.856,1,B,?
371,372,185.5,frame_000372.jpg,19,445.31,723.32,458.44,753.24,451.88,738.28,451.88,753.24,1.0,B,190,,15.013,40.092,1,B,?
371,372,185.5,frame_000372.jpg,20,624.23,706.9,635.77,735.91,630.0,721.41,630.0,735.91,1.0,B,188,105.38,27.471,34.482,1,B,?
371,372,185.5,frame_000372.jpg,21,687.54,714.88,699.96,744.81,693.75,729.84,693.75,744.81,1.0,B,178,45.0,33.008,37.433,1,B,?
371,372,185.5,frame_000372.jpg,22,791.95,888.18,813.05,934.32,802.5,911.25,802.5,934.32,1.0,B,191,,44.388,77.0,0,B,?
371,372,185.5,frame_000372.jpg,23,1421.04,663.99,1428.96,677.57,1425.0,670.78,1425.0,677.57,1.0,B,192,,99.671,10.473,1,B,?
371,372,185.5,frame_000372.jpg,24,1576.58,730.93,1588.42,745.63,1582.5,738.28,1582.5,745.63,1.0,B,193,,102.109,37.698,1,B,?
371,372,185.5,frame_000372.jpg,25,1636.96,756.24,1648.04,770.94,1642.5,763.59,1642.5,770.94,1.0,B,194,,102.892,45.283,1,B,?
372,373,186.0,frame_000373.jpg,0,383.2,787.19,404.3,832.81,393.75,810.0,393.75,832.81,1.0,B,184,5.64,17.761,60.102,1,B,?
372,373,186.0,frame_000373.jpg,1,503.61,776.12,523.89,827.01,513.75,801.56,513.75,827.01,1.0,B,185,25.18,24.881,58.895,1,B,?
372,373,186.0,frame_000373.jpg,2,570.7,795.76,591.8,841.11,581.25,818.44,581.25,841.11,1.0,B,187,9.98,29.786,61.775,1,B,?
372,373,186.0,frame_000373.jpg,3,573.11,732.88,589.39,769.0,581.25,750.94,581.25,769.0,1.0,B,181,6.46,25.908,44.738,1,B,?
372,373,186.0,frame_000373.jpg,4,616.29,705.59,628.71,737.23,622.5,721.41,622.5,737.23,1.0,B,188,7.62,26.96,34.93,1,B,?
372,373,186.0,frame_000373.jpg,5,682.79,714.02,697.21,745.66,690.0,729.84,690.0,745.66,1.0,B,179,0.0,32.757,37.707,1,B,?
372,373,186.0,frame_000373.jpg,6,796.29,738.81,808.71,771.5,802.5,755.16,802.5,771.5,1.0,B,177,4.02,42.067,45.439,1,B,?
372,373,186.0,frame_000373.jpg,7,845.04,700.51,857.46,733.86,851.25,717.19,851.25,733.86,1.0,B,176,3.75,45.131,33.78,1,B,?
372,373,186.0,frame_000373.jpg,8,881.54,728.26,895.96,765.18,888.75,746.72,888.75,765.18,1.0,B,174,22.97,48.28,43.649,1,B,?
372,373,186.0,frame_000373.jpg,9,902.11,706.44,912.89,736.37,907.5,721.41,907.5,736.37,1.0,B,175,10.76,49.656,34.639,1,B,?
372,373,186.0,frame_000373.jpg,10,1058.79,702.69,1071.21,731.69,1065.0,717.19,1065.0,731.69,1.0,B,173,7.51,62.406,33.028,1,B,?
372,373,186.0,frame_000373.jpg,11,1133.44,717.39,1146.56,750.74,1140.0,734.06,1140.0,750.74,1.0,B,171,7.5,67.462,39.317,1,B,?
372,373,186.0,frame_000373.jpg,12,1181.95,731.76,1203.05,761.68,1192.5,746.72,1192.5,761.68,1.0,B,172,15.0,70.826,42.631,1,B,?
372,373,186.0,frame_000373.jpg,13,1050.29,788.64,1064.71,822.92,1057.5,805.78,1057.5,822.92,1.0,B,170,15.36,59.198,58.023,1,B,?
372,373,186.0,frame_000373.jpg,14,971.95,820.02,993.05,867.48,982.5,843.75,982.5,867.48,1.0,B,169,23.02,53.983,66.696,1,B,?
372,373,186.0,frame_000373.jpg,15,782.29,864.45,807.71,924.3,795.0,894.38,795.0,924.3,1.0,B,147,12.19,43.902,75.623,0,B,?
372,373,186.0,frame_000373.jpg,16,443.44,723.32,456.56,753.24,450.0,738.28,450.0,753.24,1.0,B,190,1.88,14.87,40.092,1,B,?
372,373,186.0,frame_000373.jpg,17,1058.79,706.9,1071.21,735.91,1065.0,721.41,1065.0,735.91,1.0,B,195,,62.247,34.482,1,B,?
373,374,186.5,frame_000374.jpg,0,389.47,787.32,409.28,832.68,399.38,810.0,399.38,832.68,1.0,B,184,5.63,18.101,60.075,1,B,?
373,374,186.5,frame_000374.jpg,1,490.55,787.32,514.45,832.68,502.5,810.0,502.5,832.68,1.0,B,185,12.6,24.507,60.075,1,B,?
373,374,186.5,frame_000374.jpg,2,503.2,760.17,524.3,800.77,513.75,780.47,513.75,800.77,1.0,B,183,48.53,23.262,52.997,1,B,?
373,374,186.5,frame_000374.jpg,3,572.11,734.72,590.39,775.59,581.25,755.16,581.25,775.59,1.0,B,181,6.59,26.324,46.566,1,B,?
373,374,186.5,frame_000374.jpg,4,605.04,705.59,617.46,737.23,611.25,721.41,611.25,737.23,1.0,B,188,11.25,26.064,34.93,1,B,?
373,374,186.5,frame_000374.jpg,5,678.05,712.71,694.45,746.98,686.25,729.84,686.25,746.98,1.0,B,179,3.98,32.531,38.13,1,B,?
373,374,186.5,frame_000374.jpg,6,786.8,734.59,803.2,767.29,795.0,750.94,795.0,767.29,1.0,B,177,8.6,41.431,44.253,1,B,?
373,374,186.5,frame_000374.jpg,7,851.54,732.88,865.96,769.0,858.75,750.94,858.75,769.0,1.0,B,174,30.24,46.111,44.738,1,B,?
373,374,186.5,frame_000374.jpg,8,908.79,704.73,921.21,738.08,915.0,721.41,915.0,738.08,1.0,B,175,7.69,50.252,35.216,1,B,?
373,374,186.5,frame_000374.jpg,9,1043.79,702.22,1056.21,732.15,1050.0,717.19,1050.0,732.15,1.0,B,173,15.01,61.176,33.188,1,B,?
373,374,186.5,frame_000374.jpg,10,1118.79,714.35,1131.21,745.33,1125.0,729.84,1125.0,745.33,1.0,B,171,15.95,66.573,37.601,1,B,?
373,374,186.5,frame_000374.jpg,11,1169.0,731.76,1186.0,761.68,1177.5,746.72,1177.5,761.68,1.0,B,172,15.0,69.712,42.631,1,B,?
373,374,186.5,frame_000374.jpg,12,1035.29,791.94,1049.71,828.06,1042.5,810.0,1042.5,828.06,1.0,B,170,15.86,58.143,59.116,1,B,?
373,374,186.5,frame_000374.jpg,13,956.95,818.96,978.05,868.54,967.5,843.75,967.5,868.54,1.0,B,169,15.04,53.112,66.883,1,B,?
373,374,186.5,frame_000374.jpg,14,780.7,857.46,801.8,914.41,791.25,885.94,791.25,914.41,1.0,B,147,10.58,43.595,74.21,0,B,?
373,374,186.5,frame_000374.jpg,15,563.2,799.98,584.3,845.33,573.75,822.66,573.75,845.33,1.0,B,187,8.61,29.521,62.602,1,B,?
373,374,186.5,frame_000374.jpg,16,505.43,757.27,522.07,795.23,513.75,776.25,513.75,795.23,1.0,B,182,46.76,22.892,51.652,1,B,?
373,374,186.5,frame_000374.jpg,17,444.67,723.32,459.08,753.24,451.88,738.28,451.88,753.24,1.0,B,190,1.88,15.013,40.092,1,B,?
373,374,186.5,frame_000374.jpg,18,605.48,706.44,617.02,736.37,611.25,721.41,611.25,736.37,1.0,B,180,22.5,26.004,34.639,1,B,?
373,374,186.5,frame_000374.jpg,19,680.04,714.02,692.46,745.66,686.25,729.84,686.25,745.66,1.0,B,178,7.55,32.466,37.707,1,B,?
373,374,186.5,frame_000374.jpg,20,787.79,735.45,802.21,766.43,795.0,750.94,795.0,766.43,1.0,B,189,15.11,41.412,44.008,1,B,?
373,374,186.5,frame_000374.jpg,21,851.54,733.8,865.96,768.08,858.75,750.94,858.75,768.08,1.0,B,176,35.03,46.102,44.478,1,B,?
373,374,186.5,frame_000374.jpg,22,908.79,706.44,921.21,736.37,915.0,721.41,915.0,736.37,1.0,B,196,,50.255,34.639,1,B,?
373,374,186.5,frame_000374.jpg,23,1044.23,702.69,1055.77,731.69,1050.0,717.19,1050.0,731.69,1.0,B,195,15.58,61.192,33.028,1,B,?
373,374,186.5,frame_000374.jpg,24,1177.79,726.15,1192.21,758.85,1185.0,742.5,1185.0,758.85,1.0,B,197,,70.431,41.793,1,B,?
374,375,187.0,frame_000375.jpg,0,774.79,851.79,800.21,911.65,787.5,881.72,787.5,911.65,1.0,B,147,4.66,43.365,73.806,0,B,?
374,375,187.0,frame_000375.jpg,1,941.95,818.31,963.05,869.19,952.5,843.75,952.5,869.19,1.0,B,169,15.01,52.248,66.996,1,B,?
374,375,187.0,frame_000375.jpg,2,1018.83,791.94,1036.17,828.06,1027.5,810.0,1027.5,828.06,1.0,B,170,15.0,57.201,59.116,1,B,?
374,375,187.0,frame_000375.jpg,3,1159.45,725.82,1180.55,759.18,1170.0,742.5,1170.0,759.18,1.0,B,172,7.91,69.29,41.891,1,B,?
374,375,187.0,frame_000375.jpg,4,1101.09,714.02,1118.91,745.66,1110.0,729.84,1110.0,745.66,1.0,B,171,15.0,65.391,37.707,1,B,?
374,375,187.0,frame_000375.jpg,5,1036.29,702.22,1048.71,732.15,1042.5,717.19,1042.5,732.15,1.0,B,173,7.5,60.57,33.188,1,B,?
374,375,187.0,frame_000375.jpg,6,916.29,706.44,928.71,736.37,922.5,721.41,922.5,736.37,1.0,B,196,7.5,50.853,34.639,1,B,?
374,375,187.0,frame_000375.jpg,7,847.79,736.7,862.21,773.61,855.0,755.16,855.0,773.61,1.0,B,174,5.94,45.885,46.024,1,B,?
374,375,187.0,frame_000375.jpg,8,844.04,701.37,858.46,733.01,851.25,717.19,851.25,733.01,1.0,B,176,35.86,45.119,33.487,1,B,?
374,375,187.0,frame_000375.jpg,9,765.7,734.59,786.8,767.29,776.25,750.94,776.25,767.29,1.0,B,177,18.75,40.06,44.253,1,B,?
374,375,187.0,frame_000375.jpg,10,665.04,719.1,677.46,749.03,671.25,734.06,671.25,749.03,1.0,B,179,15.14,31.477,38.78,1,B,?
374,375,187.0,frame_000375.jpg,11,593.79,706.44,606.21,736.37,600.0,721.41,600.0,736.37,1.0,B,180,11.25,25.106,34.639,1,B,?
374,375,187.0,frame_000375.jpg,12,591.8,738.81,608.2,771.5,600.0,755.16,600.0,771.5,1.0,B,181,19.19,27.423,45.439,1,B,?
374,375,187.0,frame_000375.jpg,13,509.18,760.17,525.82,800.77,517.5,780.47,517.5,800.77,1.0,B,183,3.75,23.513,52.997,1,B,?
374,375,187.0,frame_000375.jpg,14,476.95,788.38,498.05,831.62,487.5,810.0,487.5,831.62,1.0,B,185,15.04,23.511,59.857,1,B,?
374,375,187.0,frame_000375.jpg,15,403.83,785.87,424.92,825.69,414.38,805.78,414.38,825.69,1.0,B,184,16.55,18.531,58.615,1,B,?
374,375,187.0,frame_000375.jpg,16,543.05,798.93,566.95,846.39,555.0,822.66,555.0,846.39,1.0,B,187,18.78,28.44,62.807,1,B,?
374,375,187.0,frame_000375.jpg,17,595.25,738.02,612.25,772.29,603.75,755.16,603.75,772.29,1.0,B,188,35.85,27.741,45.659,1,B,?
374,375,187.0,frame_000375.jpg,18,665.04,719.1,677.46,749.03,671.25,734.06,671.25,749.03,1.0,B,178,15.37,31.477,38.78,1,B,?
374,375,187.0,frame_000375.jpg,19,768.05,734.59,784.45,767.29,776.25,750.94,776.25,767.29,1.0,B,189,18.77,40.06,44.253,1,B,?
374,375,187.0,frame_000375.jpg,20,846.8,731.82,863.2,770.05,855.0,750.94,855.0,770.05,1.0,B,175,67.99,45.849,45.034,1,B,?
374,375,187.0,frame_000375.jpg,21,916.29,706.44,928.71,736.37,922.5,721.41,922.5,736.37,1.0,B,195,127.59,50.853,34.639,1,B,?
374,375,187.0,frame_000375.jpg,22,774.79,853.24,800.21,910.2,787.5,881.72,787.5,910.2,1.0,B,191,28.4,43.347,73.593,0,B,?
374,375,187.0,frame_000375.jpg,23,443.44,723.32,456.56,753.24,450.0,738.28,450.0,753.24,1.0,B,190,1.88,14.87,40.092,1,B,?
374,375,187.0,frame_000375.jpg,24,1039.56,550.22,1045.44,563.53,1042.5,556.88,1042.5,563.53,1.0,B,198,,71.68,-85.519,0,B,?
374,375,187.0,frame_000375.jpg,25,1055.2,550.22,1059.8,563.53,1057.5,556.88,1057.5,563.53,1.0,B,199,,74.133,-85.519,0,B,?
374,375,187.0,frame_000375.jpg,26,1317.7,550.09,1322.3,563.66,1320.0,556.88,1320.0,563.66,1.0,B,200,,117.003,-85.334,0,B,?
374,375,187.0,frame_000375.jpg,27,1413.54,668.21,1421.46,681.79,1417.5,675.0,1417.5,681.79,1.0,B,192,8.61,98.212,12.542,1,B,?
374,375,187.0,frame_000375.jpg,28,1576.58,730.93,1588.42,745.63,1582.5,738.28,1582.5,745.63,1.0,B,193,0.0,102.109,37.698,1,B,?
374,375,187.0,frame_000375.jpg,29,1636.96,756.24,1648.04,770.94,1642.5,763.59,1642.5,770.94,1.0,B,194,0.0,102.892,45.283,1,B,?
375,376,187.5,frame_000376.jpg,0,771.04,849.02,796.46,905.98,783.75,877.5,783.75,905.98,1.0,B,191,5.65,43.095,72.963,1,B,?
375,376,187.5,frame_000376.jpg,1,932.11,818.31,950.39,869.19,941.25,843.75,941.25,869.19,1.0,B,169,11.25,51.603,66.996,1,B,?
375,376,187.5,frame_000376.jpg,2,1001.95,792.33,1023.05,836.1,1012.5,814.22,1012.5,836.1,1.0,B,170,17.02,56.139,60.773,1,B,?
375,376,187.5,frame_000376.jpg,3,539.3,803.01,563.2,850.74,551.25,826.88,551.25,850.74,1.0,B,187,5.74,28.421,63.639,1,B,?
375,376,187.5,frame_000376.jpg,4,462.07,792.07,486.68,836.37,474.38,814.22,474.38,836.37,1.0,B,185,13.95,22.987,60.827,1,B,?
375,376,187.5,frame_000376.jpg,5,416.95,784.42,438.05,827.14,427.5,805.78,427.5,827.14,1.0,B,184,13.2,19.462,58.922,1,B,?
375,376,187.5,frame_000376.jpg,6,510.7,759.11,531.8,801.83,521.25,780.47,521.25,801.83,1.0,B,183,3.9,23.833,53.25,1,B,?
375,376,187.5,frame_000376.jpg,7,587.93,732.88,604.57,769.0,596.25,750.94,596.25,769.0,1.0,B,181,4.51,27.0,44.738,1,B,?
375,376,187.5,frame_000376.jpg,8,590.04,704.27,602.46,738.54,596.25,721.41,596.25,738.54,1.0,B,180,4.33,24.965,35.37,1,B,?
375,376,187.5,frame_000376.jpg,9,660.29,717.39,674.71,750.74,667.5,734.06,667.5,750.74,1.0,B,178,4.12,31.279,39.317,1,B,?
375,376,187.5,frame_000376.jpg,10,702.54,707.7,714.96,735.12,708.75,721.41,708.75,735.12,1.0,B,179,40.0,33.729,34.213,1,B,?
375,376,187.5,frame_000376.jpg,11,749.3,730.37,765.7,763.07,757.5,746.72,757.5,763.07,1.0,B,177,19.22,38.561,43.037,1,B,?
375,376,187.5,frame_000376.jpg,12,835.55,738.02,851.95,772.29,843.75,755.16,843.75,772.29,1.0,B,174,11.33,45.06,45.659,1,B,?
375,376,187.5,frame_000376.jpg,13,856.29,706.44,868.71,736.37,862.5,721.41,862.5,736.37,1.0,B,176,11.74,46.063,34.639,1,B,?
375,376,187.5,frame_000376.jpg,14,923.79,702.22,936.21,732.15,930.0,717.19,930.0,732.15,1.0,B,195,8.61,51.474,33.188,1,B,?
375,376,187.5,frame_000376.jpg,15,1028.79,702.22,1041.21,732.15,1035.0,717.19,1035.0,732.15,1.0,B,173,7.5,59.963,33.188,1,B,?
375,376,187.5,frame_000376.jpg,16,1088.79,714.88,1101.21,744.81,1095.0,729.84,1095.0,744.81,1.0,B,171,15.02,64.261,37.433,1,B,?
375,376,187.5,frame_000376.jpg,17,1140.29,731.76,1154.71,761.68,1147.5,746.72,1147.5,761.68,1.0,B,172,22.64,67.484,42.631,1,B,?
375,376,187.5,frame_000376.jpg,18,932.75,812.24,949.75,858.38,941.25,835.31,941.25,858.38,1.0,B,196,123.44,51.648,65.062,1,B,?
375,376,187.5,frame_000376.jpg,19,617.75,752.85,634.75,782.78,626.25,767.81,626.25,782.78,1.0,B,188,24.83,29.92,48.488,1,B,?
375,376,187.5,frame_000376.jpg,20,589.69,736.17,602.81,765.7,596.25,750.94,596.25,765.7,1.0,B,186,75.0,26.796,43.799,1,B,?
375,376,187.5,frame_000376.jpg,21,449.06,723.32,462.19,753.24,455.62,738.28,455.62,753.24,1.0,B,190,5.62,15.297,40.092,1,B,?
375,376,187.5,frame_000376.jpg,22,413.44,720.62,426.56,747.51,420.0,734.06,420.0,747.51,1.0,B,182,105.2,11.979,38.299,1,B,?
375,376,187.5,frame_000376.jpg,23,1029.23,702.22,1040.77,732.15,1035.0,717.19,1035.0,732.15,1.0,B,201,,59.963,33.188,1,B,?
376,377,188.0,frame_000377.jpg,0,778.54,847.57,803.96,907.43,791.25,877.5,791.25,907.43,1.0,B,147,5.65,43.511,73.18,0,B,?
376,377,188.0,frame_000377.jpg,1,928.36,814.09,946.64,864.98,937.5,839.53,937.5,864.98,1.0,B,169,5.64,51.404,66.254,1,B,?
376,377,188.0,frame_000377.jpg,2,979.45,792.33,1000.55,836.1,990.0,814.22,990.0,836.1,1.0,B,170,22.5,54.752,60.773,1,B,?
376,377,188.0,frame_000377.jpg,3,1108.83,730.77,1126.17,762.67,1117.5,746.72,1117.5,762.67,1.0,B,171,28.73,65.214,42.921,1,B,?
376,377,188.0,frame_000377.jpg,4,1072.79,713.17,1087.21,746.52,1080.0,729.84,1080.0,746.52,1.0,B,173,47.24,63.027,37.983,1,B,?
376,377,188.0,frame_000377.jpg,5,1021.29,702.22,1033.71,732.15,1027.5,717.19,1027.5,732.15,1.0,B,201,7.5,59.357,33.188,1,B,?
376,377,188.0,frame_000377.jpg,6,931.29,702.22,943.71,732.15,937.5,717.19,937.5,732.15,1.0,B,195,7.5,52.081,33.188,1,B,?
376,377,188.0,frame_000377.jpg,7,860.04,705.59,872.46,737.23,866.25,721.41,866.25,737.23,1.0,B,176,3.85,46.371,34.93,1,B,?
376,377,188.0,frame_000377.jpg,8,833.79,702.22,846.21,732.15,840.0,717.19,840.0,732.15,1.0,B,174,40.31,44.198,33.188,1,B,?
376,377,188.0,frame_000377.jpg,9,734.3,734.26,750.7,767.61,742.5,750.94,742.5,767.61,1.0,B,177,15.67,37.602,44.345,1,B,?
376,377,188.0,frame_000377.jpg,10,713.79,707.7,726.21,735.12,720.0,721.41,720.0,735.12,1.0,B,179,11.25,34.63,34.213,1,B,?
376,377,188.0,frame_000377.jpg,11,656.54,717.39,670.96,750.74,663.75,734.06,663.75,750.74,1.0,B,178,3.75,30.992,39.317,1,B,?
376,377,188.0,frame_000377.jpg,12,598.59,738.81,616.41,771.5,607.5,755.16,607.5,771.5,1.0,B,181,11.52,27.966,45.439,1,B,?
376,377,188.0,frame_000377.jpg,13,522.19,764.78,542.81,804.59,532.5,784.69,532.5,804.59,1.0,B,183,11.58,24.756,53.903,1,B,?
376,377,188.0,frame_000377.jpg,14,464.47,792.6,484.28,835.84,474.38,814.22,474.38,835.84,1.0,B,185,0.53,22.955,60.72,1,B,?
376,377,188.0,frame_000377.jpg,15,431.48,790.88,449.77,829.12,440.62,810.0,440.62,829.12,1.0,B,184,13.27,20.422,59.338,1,B,?
376,377,188.0,frame_000377.jpg,16,533.2,808.42,554.3,853.77,543.75,831.09,543.75,853.77,1.0,B,187,8.09,28.118,64.209,1,B,?
376,377,188.0,frame_000377.jpg,17,557.11,809.74,575.39,852.45,566.25,831.09,566.25,852.45,1.0,B,186,91.79,29.392,63.961,1,B,?
376,377,188.0,frame_000377.jpg,18,586.29,706.44,598.71,736.37,592.5,721.41,592.5,736.37,1.0,B,180,4.33,24.507,34.639,1,B,?
376,377,188.0,frame_000377.jpg,19,651.5,745.53,668.5,781.66,660.0,763.59,660.0,781.66,1.0,B,188,33.77,32.238,48.194,1,B,?
376,377,188.0,frame_000377.jpg,20,437.81,723.32,450.94,753.24,444.38,738.28,444.38,753.24,1.0,B,190,11.24,14.443,40.092,1,B,?
376,377,188.0,frame_000377.jpg,21,833.79,733.8,846.21,768.08,840.0,750.94,840.0,768.08,1.0,B,175,15.13,44.733,44.478,1,B,?
376,377,188.0,frame_000377.jpg,22,931.29,702.22,943.71,732.15,937.5,717.19,937.5,732.15,1.0,B,196,126.29,52.081,33.188,1,B,?
376,377,188.0,frame_000377.jpg,23,1020.94,702.22,1034.06,732.15,1027.5,717.19,1027.5,732.15,1.0,B,172,123.58,59.357,33.188,1,B,?
377,378,188.5,frame_000378.jpg,0,774.79,847.57,800.21,907.43,787.5,877.5,787.5,907.43,1.0,B,147,3.75,43.312,73.18,0,B,?
377,378,188.5,frame_000378.jpg,1,920.86,814.09,939.14,864.98,930.0,839.53,930.0,864.98,1.0,B,169,7.5,50.97,66.254,1,B,?
377,378,188.5,frame_000378.jpg,2,966.5,793.92,983.5,834.52,975.0,814.22,975.0,834.52,1.0,B,170,15.08,53.842,60.452,1,B,?
377,378,188.5,frame_000378.jpg,3,1057.79,714.88,1072.21,744.81,1065.0,729.84,1065.0,744.81,1.0,B,173,15.1,61.925,37.433,1,B,?
377,378,188.5,frame_000378.jpg,4,1086.8,730.9,1103.2,762.54,1095.0,746.72,1095.0,762.54,1.0,B,171,22.5,63.552,42.883,1,B,?
377,378,188.5,frame_000378.jpg,5,1013.79,702.22,1026.21,732.15,1020.0,717.19,1020.0,732.15,1.0,B,172,7.5,58.75,33.188,1,B,?
377,378,188.5,frame_000378.jpg,6,935.04,702.22,947.46,732.15,941.25,717.19,941.25,732.15,1.0,B,195,3.75,52.384,33.188,1,B,?
377,378,188.5,frame_000378.jpg,7,863.79,706.44,876.21,736.37,870.0,721.41,870.0,736.37,1.0,B,176,3.85,46.662,34.639,1,B,?
377,378,188.5,frame_000378.jpg,8,830.04,702.22,842.46,732.15,836.25,717.19,836.25,732.15,1.0,B,174,3.75,43.895,33.188,1,B,?
377,378,188.5,frame_000378.jpg,9,725.48,708.82,737.02,734.0,731.25,721.41,731.25,734.0,1.0,B,179,11.31,35.485,33.828,1,B,?
377,378,188.5,frame_000378.jpg,10,660.29,717.39,674.71,750.74,667.5,734.06,667.5,750.74,1.0,B,178,3.75,31.279,39.317,1,B,?
377,378,188.5,frame_000378.jpg,11,602.34,738.81,620.16,771.5,611.25,755.16,611.25,771.5,1.0,B,181,3.75,28.237,45.439,1,B,?
377,378,188.5,frame_000378.jpg,12,533.2,764.38,554.3,804.99,543.75,784.69,543.75,804.99,1.0,B,183,11.26,25.527,53.997,1,B,?
377,378,188.5,frame_000378.jpg,13,473.2,795.1,494.3,833.33,483.75,814.22,483.75,833.33,1.0,B,185,9.7,23.381,60.209,1,B,?
377,378,188.5,frame_000378.jpg,14,439.8,789.7,456.45,830.3,448.12,810.0,448.12,830.3,1.0,B,184,7.59,20.971,59.584,1,B,?
377,378,188.5,frame_000378.jpg,15,533.2,809.74,554.3,852.45,543.75,831.09,543.75,852.45,1.0,B,187,1.32,28.055,63.961,1,B,?
377,378,188.5,frame_000378.jpg,16,569.18,809.74,585.82,852.45,577.5,831.09,577.5,852.45,1.0,B,186,11.25,30.061,63.961,1,B,?
377,378,188.5,frame_000378.jpg,17,660.29,749.75,674.71,785.87,667.5,767.81,667.5,785.87,1.0,B,188,8.6,32.95,49.293,1,B,?
377,378,188.5,frame_000378.jpg,18,723.05,728.26,739.45,765.18,731.25,746.72,731.25,765.18,1.0,B,177,11.51,36.694,43.649,1,B,?
377,378,188.5,frame_000378.jpg,19,825.29,728.79,839.71,764.65,832.5,746.72,832.5,764.65,1.0,B,175,8.25,44.134,43.496,1,B,?
377,378,188.5,frame_000378.jpg,20,604.69,702.69,617.81,731.69,611.25,717.19,611.25,731.69,1.0,B,180,19.33,25.671,33.028,1,B,?
377,378,188.5,frame_000378.jpg,21,443.44,723.32,456.56,753.24,450.0,738.28,450.0,753.24,1.0,B,190,5.62,14.87,40.092,1,B,?
377,378,188.5,frame_000378.jpg,22,830.48,698.99,842.02,726.94,836.25,712.97,836.25,726.94,1.0,B,189,72.31,43.803,31.346,1,B,?
377,378,188.5,frame_000378.jpg,23,863.79,706.44,876.21,736.37,870.0,721.41,870.0,736.37,1.0,B,196,67.63,46.662,34.639,1,B,?
377,378,188.5,frame_000378.jpg,24,661.29,714.88,673.71,744.81,667.5,729.84,667.5,744.81,1.0,B,202,,30.963,37.433,1,B,?
377,378,188.5,frame_000378.jpg,25,575.04,703.48,587.46,730.9,581.25,717.19,581.25,730.9,1.0,B,203,,23.179,32.751,1,B,?
378,379,189.0,frame_000379.jpg,0,774.79,846.91,800.21,908.09,787.5,877.5,787.5,908.09,1.0,B,147,0.66,43.321,73.279,0,B,?
378,379,189.0,frame_000379.jpg,1,917.75,809.74,934.75,860.89,926.25,835.31,926.25,860.89,1.0,B,169,5.55,50.762,65.519,1,B,?
378,379,189.0,frame_000379.jpg,2,947.75,788.64,964.75,839.79,956.25,814.22,956.25,839.79,1.0,B,170,19.48,52.647,61.513,1,B,?
378,379,189.0,frame_000379.jpg,3,827.75,706.9,844.75,761.22,836.25,734.06,836.25,761.22,1.0,B,175,5.08,44.36,42.495,1,B,?
378,379,189.0,frame_000379.jpg,4,862.79,704.27,877.21,738.54,870.0,721.41,870.0,738.54,1.0,B,176,2.17,46.681,35.37,1,B,?
378,379,189.0,frame_000379.jpg,5,935.04,696.62,947.46,729.32,941.25,712.97,941.25,729.32,1.0,B,195,2.83,52.407,32.195,1,B,?
378,379,189.0,frame_000379.jpg,6,998.79,700.51,1011.21,733.86,1005.0,717.19,1005.0,733.86,1.0,B,172,15.1,57.498,33.78,1,B,?
378,379,189.0,frame_000379.jpg,7,1042.79,719.1,1057.21,749.03,1050.0,734.06,1050.0,749.03,1.0,B,173,15.58,60.623,38.78,1,B,?
378,379,189.0,frame_000379.jpg,8,1069.69,728.66,1090.31,764.78,1080.0,746.72,1080.0,764.78,1.0,B,171,15.17,62.363,43.534,1,B,?
378,379,189.0,frame_000379.jpg,9,674.0,744.74,691.0,790.88,682.5,767.81,682.5,790.88,1.0,B,188,15.81,34.195,50.57,1,B,?
378,379,189.0,frame_000379.jpg,10,600.7,738.81,621.8,771.5,611.25,755.16,611.25,771.5,1.0,B,181,0.0,28.237,45.439,1,B,?
378,379,189.0,frame_000379.jpg,11,664.04,713.17,678.46,746.52,671.25,729.84,671.25,746.52,1.0,B,202,4.12,31.346,37.983,1,B,?
378,379,189.0,frame_000379.jpg,12,740.04,706.44,752.46,736.37,746.25,721.41,746.25,736.37,1.0,B,179,15.19,36.782,34.639,1,B,?
378,379,189.0,frame_000379.jpg,13,559.45,808.02,580.55,854.17,570.0,831.09,570.0,854.17,1.0,B,186,7.69,29.691,64.284,1,B,?
378,379,189.0,frame_000379.jpg,14,483.05,787.85,506.95,832.15,495.0,810.0,495.0,832.15,1.0,B,185,11.31,24.01,59.966,1,B,?
378,379,189.0,frame_000379.jpg,15,441.33,784.42,462.42,827.14,451.88,805.78,451.88,827.14,1.0,B,184,4.91,20.996,58.922,1,B,?
378,379,189.0,frame_000379.jpg,16,444.67,722.46,459.08,754.1,451.88,738.28,451.88,754.1,1.0,B,190,2.07,15.097,40.356,1,B,?
378,379,189.0,frame_000379.jpg,17,575.04,706.44,587.46,736.37,581.25,721.41,581.25,736.37,1.0,B,203,5.47,23.609,34.639,1,B,?
380,381,190.0,frame_000381.jpg,0,393.28,801.17,427.97,844.15,410.62,822.66,410.62,844.15,1.0,B,184,44.63,19.595,62.372,1,B,?
380,381,190.0,frame_000381.jpg,1,499.69,782.97,520.31,828.59,510.0,805.78,510.0,828.59,1.0,B,185,15.42,24.737,59.227,1,B,?
