frame,source_frame,time,filename,detection_id,x1,y1,x2,y2,center_x,center_y,foot_x,foot_y,confidence,team_hint
267,268,133.5,frame_000268.jpg,13,1318.59,788.64,1336.41,822.92,1327.5,805.78,1327.5,822.92,1.0,B
267,268,133.5,frame_000268.jpg,14,1417.79,738.02,1432.21,772.29,1425.0,755.16,1425.0,772.29,1.0,B
267,268,133.5,frame_000268.jpg,15,1244.3,733.8,1260.7,768.08,1252.5,750.94,1252.5,768.08,1.0,B
267,268,133.5,frame_000268.jpg,16,1121.95,716.92,1143.05,759.64,1132.5,738.28,1132.5,759.64,1.0,B
267,268,133.5,frame_000268.jpg,17,1021.29,706.44,1033.71,736.37,1027.5,721.41,1027.5,736.37,1.0,B
269,270,134.5,frame_000270.jpg,0,411.33,727.54,428.67,757.46,420.0,742.5,420.0,757.46,1.0,B
269,270,134.5,frame_000270.jpg,1,739.69,702.22,752.81,732.15,746.25,717.19,746.25,732.15,1.0,B
269,270,134.5,frame_000270.jpg,2,665.04,748.63,677.46,778.56,671.25,763.59,671.25,778.56,1.0,B
269,270,134.5,frame_000270.jpg,3,630.29,750.67,644.71,784.95,637.5,767.81,637.5,784.95,1.0,B
269,270,134.5,frame_000270.jpg,4,696.8,773.75,720.7,812.5,708.75,793.12,708.75,812.5,1.0,B
269,270,134.5,frame_000270.jpg,5,731.95,832.54,753.05,880.27,742.5,856.41,742.5,880.27,1.0,B
269,270,134.5,frame_000270.jpg,6,769.45,741.45,790.55,794.18,780.0,767.81,780.0,794.18,1.0,B
269,270,134.5,frame_000270.jpg,7,735.94,702.22,749.06,732.15,742.5,717.19,742.5,732.15,1.0,B
269,270,134.5,frame_000270.jpg,8,823.59,751.73,841.41,792.33,832.5,772.03,832.5,792.33,1.0,B
269,270,134.5,frame_000270.jpg,9,846.68,747.91,863.32,787.72,855.0,767.81,855.0,787.72,1.0,B
269,270,134.5,frame_000270.jpg,10,901.35,767.55,921.15,810.26,911.25,788.91,911.25,810.26,1.0,B
269,270,134.5,frame_000270.jpg,11,878.2,806.57,899.3,847.18,888.75,826.88,888.75,847.18,1.0,B
269,270,134.5,frame_000270.jpg,12,959.06,828.06,990.94,876.31,975.0,852.19,975.0,876.31,1.0,B
269,270,134.5,frame_000270.jpg,13,1024.45,722.46,1045.55,754.1,1035.0,738.28,1035.0,754.1,1.0,B
269,270,134.5,frame_000270.jpg,14,1063.95,714.02,1081.05,745.66,1072.5,729.84,1072.5,745.66,1.0,B
269,270,134.5,frame_000270.jpg,15,1167.6,792.07,1187.4,836.37,1177.5,814.22,1177.5,836.37,1.0,B
269,270,134.5,frame_000270.jpg,16,1222.79,733.8,1237.21,768.08,1230.0,750.94,1230.0,768.08,1.0,B
269,270,134.5,frame_000270.jpg,17,1242.6,785.87,1262.4,825.69,1252.5,805.78,1252.5,825.69,1.0,B
269,270,134.5,frame_000270.jpg,18,1399.45,738.02,1420.55,772.29,1410.0,755.16,1410.0,772.29,1.0,B
272,273,136.0,frame_000273.jpg,0,409.69,725.82,430.31,759.18,420.0,742.5,420.0,759.18,1.0,B
272,273,136.0,frame_000273.jpg,1,628.83,706.44,646.17,736.37,637.5,721.41,637.5,736.37,1.0,B
272,273,136.0,frame_000273.jpg,2,589.69,774.27,610.31,811.98,600.0,793.12,600.0,811.98,1.0,B
272,273,136.0,frame_000273.jpg,3,626.95,820.02,648.05,867.48,637.5,843.75,637.5,867.48,1.0,B
272,273,136.0,frame_000273.jpg,4,686.95,744.48,708.05,782.71,697.5,763.59,697.5,782.71,1.0,B
272,273,136.0,frame_000273.jpg,5,759.84,746.46,777.66,780.73,768.75,763.59,768.75,780.73,1.0,B
272,273,136.0,frame_000273.jpg,6,793.59,745.14,811.41,782.05,802.5,763.59,802.5,782.05,1.0,B
272,273,136.0,frame_000273.jpg,7,818.2,765.57,839.3,803.8,828.75,784.69,828.75,803.8,1.0,B
272,273,136.0,frame_000273.jpg,8,754.45,796.29,775.55,832.15,765.0,814.22,765.0,832.15,1.0,B
272,273,136.0,frame_000273.jpg,9,765.88,841.77,794.12,887.92,780.0,864.84,780.0,887.92,1.0,B
272,273,136.0,frame_000273.jpg,10,893.12,716.13,906.88,751.99,900.0,734.06,900.0,751.99,1.0,B
272,273,136.0,frame_000273.jpg,11,907.79,700.05,922.21,734.33,915.0,717.19,915.0,734.33,1.0,B
272,273,136.0,frame_000273.jpg,12,975.29,708.49,989.71,742.76,982.5,725.62,982.5,742.76,1.0,B
272,273,136.0,frame_000273.jpg,13,1108.59,788.64,1126.41,831.36,1117.5,810.0,1117.5,831.36,1.0,B
272,273,136.0,frame_000273.jpg,14,1162.79,782.45,1177.21,820.68,1170.0,801.56,1170.0,820.68,1.0,B
272,273,136.0,frame_000273.jpg,15,1177.79,724.44,1192.21,760.56,1185.0,742.5,1185.0,760.56,1.0,B
272,273,136.0,frame_000273.jpg,16,1363.59,738.02,1381.41,772.29,1372.5,755.16,1372.5,772.29,1.0,B
273,274,136.5,frame_000274.jpg,0,411.33,731.76,428.67,761.68,420.0,746.72,420.0,761.68,1.0,B
273,274,136.5,frame_000274.jpg,1,591.5,712.18,608.5,739.07,600.0,725.62,600.0,739.07,1.0,B
273,274,136.5,frame_000274.jpg,2,602.81,760.43,634.69,800.51,618.75,780.47,618.75,800.51,1.0,B
273,274,136.5,frame_000274.jpg,3,563.44,768.34,584.06,801.04,573.75,784.69,573.75,801.04,1.0,B
273,274,136.5,frame_000274.jpg,4,599.3,820.68,623.2,866.82,611.25,843.75,611.25,866.82,1.0,B
273,274,136.5,frame_000274.jpg,5,698.38,803.47,726.62,833.4,712.5,818.44,712.5,833.4,1.0,B
273,274,136.5,frame_000274.jpg,6,737.34,750.67,755.16,784.95,746.25,767.81,746.25,784.95,1.0,B
273,274,136.5,frame_000274.jpg,7,657.07,745.53,685.43,781.66,671.25,763.59,671.25,781.66,1.0,B
273,274,136.5,frame_000274.jpg,8,799.45,754.89,820.55,797.61,810.0,776.25,810.0,797.61,1.0,B
273,274,136.5,frame_000274.jpg,9,842.34,717.39,860.16,750.74,851.25,734.06,851.25,750.74,1.0,B
273,274,136.5,frame_000274.jpg,10,882.54,698.01,894.96,727.93,888.75,712.97,888.75,727.93,1.0,B
273,274,136.5,frame_000274.jpg,11,950.04,710.66,962.46,740.59,956.25,725.62,956.25,740.59,1.0,B
273,274,136.5,frame_000274.jpg,12,1091.95,788.64,1113.05,831.36,1102.5,810.0,1102.5,831.36,1.0,B
273,274,136.5,frame_000274.jpg,13,1131.86,780.21,1148.14,814.48,1140.0,797.34,1140.0,814.48,1.0,B
273,274,136.5,frame_000274.jpg,14,1162.79,725.82,1177.21,759.18,1170.0,742.5,1170.0,759.18,1.0,B
273,274,136.5,frame_000274.jpg,15,1346.95,738.02,1368.05,772.29,1357.5,755.16,1357.5,772.29,1.0,B
273,274,136.5,frame_000274.jpg,16,704.3,841.77,728.2,887.92,716.25,864.84,716.25,887.92,1.0,B
273,274,136.5,frame_000274.jpg,17,698.38,803.67,726.62,833.2,712.5,818.44,712.5,833.2,1.0,B
274,275,137.0,frame_000275.jpg,0,415.08,731.76,432.42,761.68,423.75,746.72,423.75,761.68,1.0,B
274,275,137.0,frame_000275.jpg,1,550.08,723.52,567.42,753.05,558.75,738.28,558.75,753.05,1.0,B
274,275,137.0,frame_000275.jpg,2,580.55,751.73,604.45,792.33,592.5,772.03,592.5,792.33,1.0,B
274,275,137.0,frame_000275.jpg,3,615.7,744.48,636.8,782.71,626.25,763.59,626.25,782.71,1.0,B
274,275,137.0,frame_000275.jpg,4,638.2,742.9,659.3,775.85,648.75,759.38,648.75,775.85,1.0,B
274,275,137.0,frame_000275.jpg,5,709.45,749.88,730.55,785.74,720.0,767.81,720.0,785.74,1.0,B
274,275,137.0,frame_000275.jpg,6,804.84,715.08,822.66,744.61,813.75,729.84,813.75,744.61,1.0,B
274,275,137.0,frame_000275.jpg,7,851.54,702.22,865.96,732.15,858.75,717.19,858.75,732.15,1.0,B
274,275,137.0,frame_000275.jpg,8,915.29,714.88,929.71,744.81,922.5,729.84,922.5,744.81,1.0,B
274,275,137.0,frame_000275.jpg,9,1155.29,725.82,1169.71,759.18,1162.5,742.5,1162.5,759.18,1.0,B
274,275,137.0,frame_000275.jpg,10,1076.95,788.38,1098.05,831.62,1087.5,810.0,1087.5,831.62,1.0,B
274,275,137.0,frame_000275.jpg,11,1108.59,780.21,1126.41,814.48,1117.5,797.34,1117.5,814.48,1.0,B
274,275,137.0,frame_000275.jpg,12,1331.95,738.02,1353.05,772.29,1342.5,755.16,1342.5,772.29,1.0,B
274,275,137.0,frame_000275.jpg,13,638.38,837.55,666.62,883.7,652.5,860.62,652.5,883.7,1.0,B
274,275,137.0,frame_000275.jpg,14,574.45,811.58,595.55,859.04,585.0,835.31,585.0,859.04,1.0,B
274,275,137.0,frame_000275.jpg,15,528.05,753.97,551.95,790.09,540.0,772.03,540.0,790.09,1.0,B
275,276,137.5,frame_000276.jpg,0,1317.19,737.23,1337.81,773.09,1327.5,755.16,1327.5,773.09,1.0,B
275,276,137.5,frame_000276.jpg,1,1140.29,721.6,1154.71,754.96,1147.5,738.28,1147.5,754.96,1.0,B
275,276,137.5,frame_000276.jpg,2,1086.09,773.22,1103.91,813.03,1095.0,793.12,1095.0,813.03,1.0,B
275,276,137.5,frame_000276.jpg,3,1054.45,784.16,1075.55,827.4,1065.0,805.78,1065.0,827.4,1.0,B
275,276,137.5,frame_000276.jpg,4,896.54,705.59,910.96,737.23,903.75,721.41,903.75,737.23,1.0,B
275,276,137.5,frame_000276.jpg,5,786.8,738.02,803.2,772.29,795.0,755.16,795.0,772.29,1.0,B
275,276,137.5,frame_000276.jpg,6,761.54,714.88,775.96,744.81,768.75,729.84,768.75,744.81,1.0,B
275,276,137.5,frame_000276.jpg,7,688.59,743.03,706.41,775.72,697.5,759.38,697.5,775.72,1.0,B
275,276,137.5,frame_000276.jpg,8,589.04,734.26,603.46,767.61,596.25,750.94,596.25,767.61,1.0,B
275,276,137.5,frame_000276.jpg,9,555.7,748.83,576.8,786.8,566.25,767.81,566.25,786.8,1.0,B
275,276,137.5,frame_000276.jpg,10,506.95,733.8,528.05,776.51,517.5,755.16,517.5,776.51,1.0,B
275,276,137.5,frame_000276.jpg,11,416.54,731.76,430.96,761.68,423.75,746.72,423.75,761.68,1.0,B
275,276,137.5,frame_000276.jpg,12,581.95,797.74,603.05,830.7,592.5,814.22,592.5,830.7,1.0,B
275,276,137.5,frame_000276.jpg,13,569.3,813.96,593.2,856.67,581.25,835.31,581.25,856.67,1.0,B
275,276,137.5,frame_000276.jpg,14,570.7,839.4,591.8,890.29,581.25,864.84,581.25,890.29,1.0,B
275,276,137.5,frame_000276.jpg,15,567.54,853.9,587.46,892.66,577.5,873.28,577.5,892.66,1.0,B
275,276,137.5,frame_000276.jpg,16,758.2,762.01,779.3,798.93,768.75,780.47,768.75,798.93,1.0,B
275,276,137.5,frame_000276.jpg,17,791.54,738.02,805.96,772.29,798.75,755.16,798.75,772.29,1.0,B
275,276,137.5,frame_000276.jpg,18,830.04,699.26,842.46,726.68,836.25,712.97,836.25,726.68,1.0,B
275,276,137.5,frame_000276.jpg,19,585.29,734.46,599.71,767.42,592.5,750.94,592.5,767.42,1.0,B
275,276,137.5,frame_000276.jpg,20,551.95,748.83,573.05,786.8,562.5,767.81,562.5,786.8,1.0,B
278,279,139.0,frame_000279.jpg,0,371.37,839.79,393.63,889.89,382.5,864.84,382.5,889.89,1.0,B
278,279,139.0,frame_000279.jpg,1,475.84,769.53,499.16,808.29,487.5,788.91,487.5,808.29,1.0,B
278,279,139.0,frame_000279.jpg,2,533.2,738.81,554.3,771.5,543.75,755.16,543.75,771.5,1.0,B
278,279,139.0,frame_000279.jpg,3,570.29,720.62,584.71,747.51,577.5,734.06,577.5,747.51,1.0,B
278,279,139.0,frame_000279.jpg,4,634.45,714.95,655.55,753.18,645.0,734.06,645.0,753.18,1.0,B
278,279,139.0,frame_000279.jpg,5,732.19,686.6,745.31,714.02,738.75,700.31,738.75,714.02,1.0,B
278,279,139.0,frame_000279.jpg,6,761.54,731.23,775.96,762.21,768.75,746.72,768.75,762.21,1.0,B
278,279,139.0,frame_000279.jpg,7,699.84,761.29,717.66,791.21,708.75,776.25,708.75,791.21,1.0,B
278,279,139.0,frame_000279.jpg,8,587.11,797.08,605.39,839.79,596.25,818.44,596.25,839.79,1.0,B
278,279,139.0,frame_000279.jpg,9,731.54,759.57,745.96,792.93,738.75,776.25,738.75,792.93,1.0,B
278,279,139.0,frame_000279.jpg,10,867.54,698.47,879.96,727.47,873.75,712.97,873.75,727.47,1.0,B
278,279,139.0,frame_000279.jpg,11,1095.29,723.32,1109.71,753.24,1102.5,738.28,1102.5,753.24,1.0,B
278,279,139.0,frame_000279.jpg,12,1259.3,738.02,1275.7,772.29,1267.5,755.16,1267.5,772.29,1.0,B
278,279,139.0,frame_000279.jpg,13,1002.19,784.42,1022.81,818.7,1012.5,801.56,1012.5,818.7,1.0,B
278,279,139.0,frame_000279.jpg,14,1049.41,761.29,1065.59,791.21,1057.5,776.25,1057.5,791.21,1.0,B
278,279,139.0,frame_000279.jpg,15,479.18,733.8,495.82,768.08,487.5,750.94,487.5,768.08,1.0,B
278,279,139.0,frame_000279.jpg,16,429.67,727.54,444.08,757.46,436.88,742.5,436.88,757.46,1.0,B
279,280,139.5,frame_000280.jpg,0,333.34,830.43,356.66,882.38,345.0,856.41,345.0,882.38,1.0,B
279,280,139.5,frame_000280.jpg,1,449.06,766.23,469.69,803.14,459.38,784.69,459.38,803.14,1.0,B
279,280,139.5,frame_000280.jpg,2,480.7,725.82,501.8,759.18,491.25,742.5,491.25,759.18,1.0,B
279,280,139.5,frame_000280.jpg,3,521.95,734.59,543.05,767.29,532.5,750.94,532.5,767.29,1.0,B
279,280,139.5,frame_000280.jpg,4,551.95,714.02,573.05,745.66,562.5,729.84,562.5,745.66,1.0,B
279,280,139.5,frame_000280.jpg,5,595.25,707.7,612.25,735.12,603.75,721.41,603.75,735.12,1.0,B
279,280,139.5,frame_000280.jpg,6,611.95,718.24,633.05,749.88,622.5,734.06,622.5,749.88,1.0,B
279,280,139.5,frame_000280.jpg,7,707.7,691.08,724.8,717.98,716.25,704.53,716.25,717.98,1.0,B
279,280,139.5,frame_000280.jpg,8,756.91,729.58,773.09,763.86,765.0,746.72,765.0,763.86,1.0,B
279,280,139.5,frame_000280.jpg,9,715.55,754.89,731.95,789.17,723.75,772.03,723.75,789.17,1.0,B
279,280,139.5,frame_000280.jpg,10,688.59,750.67,706.41,784.95,697.5,767.81,697.5,784.95,1.0,B
279,280,139.5,frame_000280.jpg,11,596.95,790.09,618.05,829.91,607.5,810.0,607.5,829.91,1.0,B
279,280,139.5,frame_000280.jpg,12,987.3,774.01,1007.7,812.24,997.5,793.12,997.5,812.24,1.0,B
279,280,139.5,frame_000280.jpg,13,1041.91,760.43,1058.09,792.07,1050.0,776.25,1050.0,792.07,1.0,B
279,280,139.5,frame_000280.jpg,14,1087.79,721.6,1102.21,754.96,1095.0,738.28,1095.0,754.96,1.0,B
279,280,139.5,frame_000280.jpg,15,1252.5,738.81,1267.5,771.5,1260.0,755.16,1260.0,771.5,1.0,B
279,280,139.5,frame_000280.jpg,16,851.54,700.38,865.96,725.56,858.75,712.97,858.75,725.56,1.0,B
279,280,139.5,frame_000280.jpg,17,344.0,832.68,361.0,880.14,352.5,856.41,352.5,880.14,1.0,B
280,281,140.0,frame_000281.jpg,0,303.87,819.89,326.13,867.61,315.0,843.75,315.0,867.61,1.0,B
280,281,140.0,frame_000281.jpg,1,430.43,757.27,450.82,795.23,440.62,776.25,440.62,795.23,1.0,B
280,281,140.0,frame_000281.jpg,2,477.19,725.82,497.81,759.18,487.5,742.5,487.5,759.18,1.0,B
280,281,140.0,frame_000281.jpg,3,507.19,730.37,527.81,763.07,517.5,746.72,517.5,763.07,1.0,B
280,281,140.0,frame_000281.jpg,4,544.04,707.7,558.46,735.12,551.25,721.41,551.25,735.12,1.0,B
280,281,140.0,frame_000281.jpg,5,607.79,709.8,622.21,741.45,615.0,725.62,615.0,741.45,1.0,B
280,281,140.0,frame_000281.jpg,6,675.7,748.7,696.8,786.93,686.25,767.81,686.25,786.93,1.0,B
280,281,140.0,frame_000281.jpg,7,707.34,749.75,725.16,785.87,716.25,767.81,716.25,785.87,1.0,B
280,281,140.0,frame_000281.jpg,8,745.55,724.44,761.95,760.56,753.75,742.5,753.75,760.56,1.0,B
280,281,140.0,frame_000281.jpg,9,686.54,685.81,700.96,714.81,693.75,700.31,693.75,714.81,1.0,B
280,281,140.0,frame_000281.jpg,10,829.04,693.98,843.46,723.52,836.25,708.75,836.25,723.52,1.0,B
280,281,140.0,frame_000281.jpg,11,979.45,768.6,1000.55,809.21,990.0,788.91,990.0,809.21,1.0,B
280,281,140.0,frame_000281.jpg,12,1027.79,752.85,1042.21,782.78,1035.0,767.81,1035.0,782.78,1.0,B
280,281,140.0,frame_000281.jpg,13,1073.79,718.24,1086.21,749.88,1080.0,734.06,1080.0,749.88,1.0,B
280,281,140.0,frame_000281.jpg,14,1245.0,738.81,1260.0,771.5,1252.5,755.16,1252.5,771.5,1.0,B
280,281,140.0,frame_000281.jpg,15,601.35,789.43,621.15,830.57,611.25,810.0,611.25,830.57,1.0,B
281,282,140.5,frame_000282.jpg,0,287.29,811.45,312.71,859.17,300.0,835.31,300.0,859.17,1.0,B
281,282,140.5,frame_000282.jpg,1,404.3,757.27,428.2,795.23,416.25,776.25,416.25,795.23,1.0,B
281,282,140.5,frame_000282.jpg,2,469.45,719.3,490.55,748.83,480.0,734.06,480.0,748.83,1.0,B
281,282,140.5,frame_000282.jpg,3,495.7,730.04,516.8,763.4,506.25,746.72,506.25,763.4,1.0,B
281,282,140.5,frame_000282.jpg,4,525.7,713.89,546.8,745.8,536.25,729.84,536.25,745.8,1.0,B
281,282,140.5,frame_000282.jpg,5,591.33,710.66,608.67,740.59,600.0,725.62,600.0,740.59,1.0,B
281,282,140.5,frame_000282.jpg,6,665.04,686.6,677.46,714.02,671.25,700.31,671.25,714.02,1.0,B
281,282,140.5,frame_000282.jpg,7,660.7,745.66,681.8,781.52,671.25,763.59,671.25,781.52,1.0,B
281,282,140.5,frame_000282.jpg,8,734.41,730.04,750.59,763.4,742.5,746.72,742.5,763.4,1.0,B
281,282,140.5,frame_000282.jpg,9,807.54,695.04,819.96,722.46,813.75,708.75,813.75,722.46,1.0,B
281,282,140.5,frame_000282.jpg,10,964.45,770.45,985.55,807.36,975.0,788.91,975.0,807.36,1.0,B
281,282,140.5,frame_000282.jpg,11,1005.29,748.63,1019.71,778.56,1012.5,763.59,1012.5,778.56,1.0,B
281,282,140.5,frame_000282.jpg,12,1238.44,738.02,1251.56,772.29,1245.0,755.16,1245.0,772.29,1.0,B
281,282,140.5,frame_000282.jpg,13,1057.79,717.39,1072.21,750.74,1065.0,734.06,1065.0,750.74,1.0,B
281,282,140.5,frame_000282.jpg,14,608.2,785.87,629.3,825.69,618.75,805.78,618.75,825.69,1.0,B
282,283,141.0,frame_000283.jpg,0,285.7,800.77,306.8,844.54,296.25,822.66,296.25,844.54,1.0,B
282,283,141.0,frame_000283.jpg,1,390.47,753.57,408.28,790.49,399.38,772.03,399.38,790.49,1.0,B
282,283,141.0,frame_000283.jpg,2,435.29,710.66,449.71,740.59,442.5,725.62,442.5,740.59,1.0,B
282,283,141.0,frame_000283.jpg,3,471.91,718.11,488.09,750.01,480.0,734.06,480.0,750.01,1.0,B
282,283,141.0,frame_000283.jpg,4,489.84,725.82,507.66,759.18,498.75,742.5,498.75,759.18,1.0,B
282,283,141.0,frame_000283.jpg,5,521.54,704.27,535.96,738.54,528.75,721.41,528.75,738.54,1.0,B
282,283,141.0,frame_000283.jpg,6,582.54,706.44,594.96,736.37,588.75,721.41,588.75,736.37,1.0,B
282,283,141.0,frame_000283.jpg,7,653.44,686.6,666.56,714.02,660.0,700.31,660.0,714.02,1.0,B
282,283,141.0,frame_000283.jpg,8,655.43,745.53,672.07,781.66,663.75,763.59,663.75,781.66,1.0,B
282,283,141.0,frame_000283.jpg,9,611.95,781.66,633.05,821.47,622.5,801.56,622.5,821.47,1.0,B
282,283,141.0,frame_000283.jpg,10,727.79,725.36,742.21,759.64,735.0,742.5,735.0,759.64,1.0,B
282,283,141.0,frame_000283.jpg,11,788.79,695.57,801.21,721.93,795.0,708.75,795.0,721.93,1.0,B
282,283,141.0,frame_000283.jpg,12,949.45,764.78,970.55,804.59,960.0,784.69,960.0,804.59,1.0,B
282,283,141.0,frame_000283.jpg,13,990.29,744.41,1004.71,774.34,997.5,759.38,997.5,774.34,1.0,B
282,283,141.0,frame_000283.jpg,14,1050.29,718.24,1064.71,749.88,1057.5,734.06,1057.5,749.88,1.0,B
282,283,141.0,frame_000283.jpg,15,1229.3,738.81,1245.7,771.5,1237.5,755.16,1237.5,771.5,1.0,B
283,284,141.5,frame_000284.jpg,0,285.12,787.32,307.38,832.68,296.25,810.0,296.25,832.68,1.0,B
283,284,141.5,frame_000284.jpg,1,379.22,747.51,397.03,788.12,388.12,767.81,388.12,788.12,1.0,B
283,284,141.5,frame_000284.jpg,2,475.66,724.44,491.84,760.56,483.75,742.5,483.75,760.56,1.0,B
283,284,141.5,frame_000284.jpg,3,512.93,704.27,529.57,738.54,521.25,721.41,521.25,738.54,1.0,B
283,284,141.5,frame_000284.jpg,4,532.79,703.34,547.21,739.47,540.0,721.41,540.0,739.47,1.0,B
283,284,141.5,frame_000284.jpg,5,571.29,706.44,583.71,736.37,577.5,721.41,577.5,736.37,1.0,B
283,284,141.5,frame_000284.jpg,6,623.79,685.81,636.21,714.81,630.0,700.31,630.0,714.81,1.0,B
283,284,141.5,frame_000284.jpg,7,660.7,744.61,681.8,782.58,671.25,763.59,671.25,782.58,1.0,B
283,284,141.5,frame_000284.jpg,8,720.29,729.58,734.71,763.86,727.5,746.72,727.5,763.86,1.0,B
283,284,141.5,frame_000284.jpg,9,770.04,700.38,782.46,725.56,776.25,712.97,776.25,725.56,1.0,B
283,284,141.5,frame_000284.jpg,10,617.34,781.66,635.16,821.47,626.25,801.56,626.25,821.47,1.0,B
283,284,141.5,frame_000284.jpg,11,947.11,755.95,965.39,796.55,956.25,776.25,956.25,796.55,1.0,B
283,284,141.5,frame_000284.jpg,12,975.29,744.41,989.71,774.34,982.5,759.38,982.5,774.34,1.0,B
283,284,141.5,frame_000284.jpg,13,1041.91,718.24,1058.09,749.88,1050.0,734.06,1050.0,749.88,1.0,B
283,284,141.5,frame_000284.jpg,14,1222.79,738.81,1237.21,771.5,1230.0,755.16,1230.0,771.5,1.0,B
284,285,142.0,frame_000285.jpg,0,287.58,781.26,308.67,821.87,298.12,801.56,298.12,821.87,1.0,B
284,285,142.0,frame_000285.jpg,1,377.34,745.14,395.16,782.05,386.25,763.59,386.25,782.05,1.0,B
284,285,142.0,frame_000285.jpg,2,470.04,725.82,486.21,759.18,478.12,742.5,478.12,759.18,1.0,B
284,285,142.0,frame_000285.jpg,3,509.18,704.27,525.82,738.54,517.5,721.41,517.5,738.54,1.0,B
284,285,142.0,frame_000285.jpg,4,531.68,703.34,548.32,739.47,540.0,721.41,540.0,739.47,1.0,B
284,285,142.0,frame_000285.jpg,5,570.29,692.4,584.71,725.1,577.5,708.75,577.5,725.1,1.0,B
284,285,142.0,frame_000285.jpg,6,607.79,681.13,622.21,711.06,615.0,696.09,615.0,711.06,1.0,B
284,285,142.0,frame_000285.jpg,7,645.7,737.36,666.8,772.95,656.25,755.16,656.25,772.95,1.0,B
284,285,142.0,frame_000285.jpg,8,615.7,777.04,636.8,817.65,626.25,797.34,626.25,817.65,1.0,B
284,285,142.0,frame_000285.jpg,9,715.55,729.58,731.95,763.86,723.75,746.72,723.75,763.86,1.0,B
284,285,142.0,frame_000285.jpg,10,758.79,696.16,771.21,721.34,765.0,708.75,765.0,721.34,1.0,B
284,285,142.0,frame_000285.jpg,11,940.55,758.32,956.95,794.18,948.75,776.25,948.75,794.18,1.0,B
284,285,142.0,frame_000285.jpg,12,976.29,745.66,988.71,773.09,982.5,759.38,982.5,773.09,1.0,B
284,285,142.0,frame_000285.jpg,13,1027.79,714.02,1042.21,745.66,1035.0,729.84,1035.0,745.66,1.0,B
284,285,142.0,frame_000285.jpg,14,1214.3,734.59,1230.7,767.29,1222.5,750.94,1222.5,767.29,1.0,B
286,287,143.0,frame_000287.jpg,0,287.58,771.77,308.67,814.48,298.12,793.12,298.12,814.48,1.0,B
286,287,143.0,frame_000287.jpg,1,381.33,743.29,402.42,783.9,391.88,763.59,391.88,783.9,1.0,B
286,287,143.0,frame_000287.jpg,2,452.58,709.54,473.67,750.15,463.12,729.84,463.12,750.15,1.0,B
286,287,143.0,frame_000287.jpg,3,488.2,696.88,509.3,737.49,498.75,717.19,498.75,737.49,1.0,B
286,287,143.0,frame_000287.jpg,4,521.95,698.2,543.05,736.17,532.5,717.19,532.5,736.17,1.0,B
286,287,143.0,frame_000287.jpg,5,581.54,679.42,595.96,712.77,588.75,696.09,588.75,712.77,1.0,B
286,287,143.0,frame_000287.jpg,6,615.94,731.95,636.56,769.92,626.25,750.94,626.25,769.92,1.0,B
286,287,143.0,frame_000287.jpg,7,615.7,775.99,636.8,818.7,626.25,797.34,626.25,818.7,1.0,B
286,287,143.0,frame_000287.jpg,8,711.8,725.36,728.2,759.64,720.0,742.5,720.0,759.64,1.0,B
286,287,143.0,frame_000287.jpg,9,742.79,691.08,757.21,717.98,750.0,704.53,750.0,717.98,1.0,B
286,287,143.0,frame_000287.jpg,10,929.3,753.57,945.7,790.49,937.5,772.03,937.5,790.49,1.0,B
286,287,143.0,frame_000287.jpg,11,966.09,749.75,983.91,785.87,975.0,767.81,975.0,785.87,1.0,B
286,287,143.0,frame_000287.jpg,12,1013.79,714.02,1026.21,745.66,1020.0,729.84,1020.0,745.66,1.0,B
286,287,143.0,frame_000287.jpg,13,1184.41,734.59,1200.59,767.29,1192.5,750.94,1192.5,767.29,1.0,B
287,288,143.5,frame_000288.jpg,0,289.69,769.53,310.31,808.29,300.0,788.91,300.0,808.29,1.0,B
287,288,143.5,frame_000288.jpg,1,393.16,754.89,409.34,789.17,401.25,772.03,401.25,789.17,1.0,B
287,288,143.5,frame_000288.jpg,2,448.42,718.24,462.83,749.88,455.62,734.06,455.62,749.88,1.0,B
287,288,143.5,frame_000288.jpg,3,487.79,690.29,502.21,727.21,495.0,708.75,495.0,727.21,1.0,B
287,288,143.5,frame_000288.jpg,4,529.04,700.84,543.46,733.54,536.25,717.19,536.25,733.54,1.0,B
287,288,143.5,frame_000288.jpg,5,559.04,700.71,573.46,733.67,566.25,717.19,566.25,733.67,1.0,B
287,288,143.5,frame_000288.jpg,6,589.04,728.66,603.46,764.78,596.25,746.72,596.25,764.78,1.0,B
287,288,143.5,frame_000288.jpg,7,626.54,738.81,640.96,771.5,633.75,755.16,633.75,771.5,1.0,B
287,288,143.5,frame_000288.jpg,8,702.54,725.82,714.96,759.18,708.75,742.5,708.75,759.18,1.0,B
287,288,143.5,frame_000288.jpg,9,597.54,686.6,609.96,714.02,603.75,700.31,603.75,714.02,1.0,B
287,288,143.5,frame_000288.jpg,10,582.54,682.38,594.96,709.8,588.75,696.09,588.75,709.8,1.0,B
287,288,143.5,frame_000288.jpg,11,541.29,702.22,553.71,732.15,547.5,717.19,547.5,732.15,1.0,B
287,288,143.5,frame_000288.jpg,12,552.54,702.22,564.96,732.15,558.75,717.19,558.75,732.15,1.0,B
287,288,143.5,frame_000288.jpg,13,736.29,691.94,748.71,717.12,742.5,704.53,742.5,717.12,1.0,B
287,288,143.5,frame_000288.jpg,14,919.04,749.88,933.46,785.74,926.25,767.81,926.25,785.74,1.0,B
